dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
01;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
01;2020-12-28;0;0;0;0;0;0;0.0;0.0;0.0
01;2020-12-29;0;0;0;0;0;0;0.0;0.0;0.0
01;2020-12-30;0;0;0;0;0;0;0.0;0.0;0.0
01;2020-12-31;0;0;0;0;0;0;0.0;0.0;0.0
01;2021-01-01;4;0;0;4;0;0;0.0;0.0;0.0
01;2021-01-02;0;0;0;4;0;0;0.0;0.0;0.0
01;2021-01-03;0;0;0;4;0;0;0.0;0.0;0.0
01;2021-01-04;0;0;0;4;0;0;0.0;0.0;0.0
01;2021-01-05;11;2;0;15;2;0;0.0;0.0;0.0
01;2021-01-06;22;0;0;37;2;0;0.0;0.0;0.0
01;2021-01-07;114;0;0;151;2;0;0.0;0.0;0.0
01;2021-01-08;233;0;0;384;2;0;0.1;0.0;0.0
01;2021-01-09;30;1;0;414;3;0;0.1;0.0;0.0
01;2021-01-10;0;0;0;414;3;0;0.1;0.0;0.0
01;2021-01-11;224;0;0;638;3;0;0.1;0.0;0.0
01;2021-01-12;409;1;0;1047;4;0;0.2;0.0;0.0
01;2021-01-13;538;1;0;1585;5;0;0.2;0.0;0.0
01;2021-01-14;639;6;0;2224;11;0;0.3;0.0;0.0
01;2021-01-15;537;4;0;2761;15;0;0.4;0.0;0.0
01;2021-01-16;222;0;0;2983;15;0;0.5;0.0;0.0
01;2021-01-17;127;0;0;3110;15;0;0.5;0.0;0.0
01;2021-01-18;530;5;0;3640;20;0;0.6;0.0;0.0
01;2021-01-19;1105;3;0;4745;23;0;0.7;0.0;0.0
01;2021-01-20;1349;4;0;6094;27;0;0.9;0.0;0.0
01;2021-01-21;1227;8;0;7321;35;0;1.1;0.0;0.0
01;2021-01-22;830;3;0;8151;38;0;1.2;0.0;0.0
01;2021-01-23;284;2;0;8435;40;0;1.3;0.0;0.0
01;2021-01-24;74;2;0;8509;42;0;1.3;0.0;0.0
01;2021-01-25;636;2;0;9145;44;0;1.4;0.0;0.0
01;2021-01-26;814;5;0;9959;49;0;1.5;0.0;0.0
01;2021-01-27;666;15;0;10625;64;0;1.6;0.0;0.0
01;2021-01-28;755;81;0;11380;145;0;1.7;0.0;0.0
01;2021-01-29;689;140;0;12069;285;0;1.8;0.0;0.0
01;2021-01-30;229;14;0;12298;299;0;1.9;0.0;0.0
01;2021-01-31;58;0;0;12356;299;0;1.9;0.0;0.0
01;2021-02-01;523;130;0;12879;429;0;2.0;0.1;0.0
01;2021-02-02;529;230;0;13408;659;0;2.0;0.1;0.0
01;2021-02-03;450;326;0;13858;985;0;2.1;0.1;0.0
01;2021-02-04;551;485;0;14409;1470;0;2.2;0.2;0.0
01;2021-02-05;471;336;0;14880;1806;0;2.3;0.3;0.0
01;2021-02-06;267;139;0;15147;1945;0;2.3;0.3;0.0
01;2021-02-07;6;103;0;15153;2048;0;2.3;0.3;0.0
01;2021-02-08;557;470;0;15710;2518;0;2.4;0.4;0.0
01;2021-02-09;810;908;0;16520;3426;0;2.5;0.5;0.0
01;2021-02-10;892;768;0;17412;4194;0;2.7;0.6;0.0
01;2021-02-11;854;886;0;18266;5080;0;2.8;0.8;0.0
01;2021-02-12;702;608;0;18968;5688;0;2.9;0.9;0.0
01;2021-02-13;202;176;0;19170;5864;0;2.9;0.9;0.0
01;2021-02-14;6;12;0;19176;5876;0;2.9;0.9;0.0
01;2021-02-15;449;534;0;19625;6410;0;3.0;1.0;0.0
01;2021-02-16;659;503;0;20284;6913;0;3.1;1.1;0.0
01;2021-02-17;534;390;0;20818;7303;0;3.2;1.1;0.0
01;2021-02-18;611;640;0;21429;7943;0;3.3;1.2;0.0
01;2021-02-19;601;334;0;22030;8277;0;3.4;1.3;0.0
01;2021-02-20;170;137;0;22200;8414;0;3.4;1.3;0.0
01;2021-02-21;3;0;0;22203;8414;0;3.4;1.3;0.0
01;2021-02-22;462;639;0;22665;9053;0;3.5;1.4;0.0
01;2021-02-23;486;673;0;23151;9726;0;3.5;1.5;0.0
01;2021-02-24;449;534;0;23600;10260;0;3.6;1.6;0.0
01;2021-02-25;843;699;0;24443;10959;0;3.7;1.7;0.0
01;2021-02-26;973;594;0;25416;11553;0;3.9;1.8;0.0
01;2021-02-27;448;112;0;25864;11665;0;3.9;1.8;0.0
01;2021-02-28;29;8;0;25893;11673;0;3.9;1.8;0.0
01;2021-03-01;651;505;0;26544;12178;0;4.0;1.9;0.0
01;2021-03-02;1066;591;0;27610;12769;0;4.2;1.9;0.0
01;2021-03-03;1071;675;0;28681;13444;0;4.4;2.0;0.0
01;2021-03-04;1382;665;0;30063;14109;0;4.6;2.1;0.0
01;2021-03-05;1519;548;0;31582;14657;0;4.8;2.2;0.0
01;2021-03-06;874;119;0;32456;14776;0;4.9;2.2;0.0
01;2021-03-07;97;3;0;32553;14779;0;5.0;2.2;0.0
01;2021-03-08;850;732;0;33403;15511;0;5.1;2.4;0.0
01;2021-03-09;1520;655;0;34923;16166;0;5.3;2.5;0.0
01;2021-03-10;1319;636;0;36242;16802;0;5.5;2.6;0.0
01;2021-03-11;1922;721;0;38164;17523;0;5.8;2.7;0.0
01;2021-03-12;2331;751;0;40495;18274;0;6.2;2.8;0.0
01;2021-03-13;1683;97;0;42178;18371;0;6.4;2.8;0.0
01;2021-03-14;281;59;0;42459;18430;0;6.5;2.8;0.0
01;2021-03-15;1281;474;0;43740;18904;0;6.7;2.9;0.0
01;2021-03-16;1222;561;0;44962;19465;0;6.8;3.0;0.0
01;2021-03-17;1112;361;0;46074;19826;0;7.0;3.0;0.0
01;2021-03-18;1493;555;0;47567;20381;0;7.2;3.1;0.0
01;2021-03-19;1893;581;0;49460;20962;0;7.5;3.2;0.0
01;2021-03-20;1451;109;0;50911;21071;0;7.7;3.2;0.0
01;2021-03-21;148;12;0;51059;21083;0;7.8;3.2;0.0
01;2021-03-22;1637;538;0;52696;21621;0;8.0;3.3;0.0
01;2021-03-23;2325;661;0;55021;22282;0;8.4;3.4;0.0
01;2021-03-24;1737;489;0;56758;22771;0;8.6;3.5;0.0
01;2021-03-25;3016;659;0;59774;23430;0;9.1;3.6;0.0
01;2021-03-26;3035;592;0;62809;24022;0;9.6;3.7;0.0
01;2021-03-27;1347;144;0;64156;24166;0;9.8;3.7;0.0
01;2021-03-28;79;9;0;64235;24175;0;9.8;3.7;0.0
01;2021-03-29;1933;650;0;66168;24825;0;10.1;3.8;0.0
01;2021-03-30;2540;832;0;68708;25657;0;10.5;3.9;0.0
01;2021-03-31;1973;812;0;70681;26469;0;10.8;4.0;0.0
01;2021-04-01;2730;948;0;73411;27417;0;11.2;4.2;0.0
01;2021-04-02;2921;835;0;76332;28252;0;11.6;4.3;0.0
01;2021-04-03;1363;214;0;77695;28466;0;11.8;4.3;0.0
01;2021-04-04;252;35;0;77947;28501;0;11.9;4.3;0.0
01;2021-04-05;1322;84;0;79269;28585;0;12.1;4.4;0.0
01;2021-04-06;2787;967;0;82056;29552;0;12.5;4.5;0.0
01;2021-04-07;2743;921;0;84799;30473;0;12.9;4.6;0.0
01;2021-04-08;3383;1209;0;88182;31682;0;13.4;4.8;0.0
01;2021-04-09;4036;1508;0;92218;33190;0;14.0;5.1;0.0
01;2021-04-10;1752;361;0;93970;33551;0;14.3;5.1;0.0
01;2021-04-11;156;109;0;94126;33660;0;14.3;5.1;0.0
01;2021-04-12;2733;1344;0;96859;35004;0;14.7;5.3;0.0
01;2021-04-13;2889;1551;0;99748;36555;0;15.2;5.6;0.0
01;2021-04-14;3043;1288;0;102791;37843;0;15.6;5.8;0.0
01;2021-04-15;3147;1556;0;105938;39399;0;16.1;6.0;0.0
01;2021-04-16;2986;1603;0;108924;41002;0;16.6;6.2;0.0
01;2021-04-17;1752;732;0;110676;41734;0;16.8;6.4;0.0
01;2021-04-18;166;61;0;110842;41795;0;16.9;6.4;0.0
01;2021-04-19;2243;1667;0;113085;43462;0;17.2;6.6;0.0
01;2021-04-20;2643;1667;0;115728;45129;0;17.6;6.9;0.0
01;2021-04-21;2731;1525;0;118459;46654;0;18.0;7.1;0.0
01;2021-04-22;2940;1770;0;121399;48424;0;18.5;7.4;0.0
01;2021-04-23;2865;1608;0;124264;50032;0;18.9;7.6;0.0
01;2021-04-24;1340;593;0;125604;50625;0;19.1;7.7;0.0
01;2021-04-25;142;31;0;125746;50656;0;19.1;7.7;0.0
01;2021-04-26;2120;1808;0;127866;52464;0;19.5;8.0;0.0
01;2021-04-27;2662;1660;0;130528;54124;0;19.9;8.2;0.0
01;2021-04-28;2653;1600;0;133181;55724;0;20.3;8.5;0.0
01;2021-04-29;2972;1889;0;136153;57613;0;20.7;8.8;0.0
01;2021-04-30;3289;2399;0;139442;60012;0;21.2;9.1;0.0
01;2021-05-01;1389;794;0;140831;60806;0;21.4;9.3;0.0
01;2021-05-02;674;297;0;141505;61103;0;21.5;9.3;0.0
01;2021-05-03;2575;2659;0;144080;63762;0;21.9;9.7;0.0
01;2021-05-04;2718;2818;0;146798;66580;0;22.3;10.1;0.0
01;2021-05-05;3098;2586;0;149896;69166;0;22.8;10.5;0.0
01;2021-05-06;3515;2730;0;153411;71896;0;23.4;10.9;0.0
01;2021-05-07;3663;2894;0;157074;74790;0;23.9;11.4;0.0
01;2021-05-08;1578;942;0;158652;75732;0;24.1;11.5;0.0
01;2021-05-09;1164;252;0;159816;75984;0;24.3;11.6;0.0
01;2021-05-10;2927;3079;0;162743;79063;0;24.8;12.0;0.0
01;2021-05-11;4016;3141;0;166759;82204;0;25.4;12.5;0.0
01;2021-05-12;4093;3115;0;170852;85319;0;26.0;13.0;0.0
01;2021-05-13;3545;1416;0;174397;86735;0;26.5;13.2;0.0
01;2021-05-14;4467;2400;0;178864;89135;0;27.2;13.6;0.0
01;2021-05-15;3051;1448;0;181915;90583;0;27.7;13.8;0.0
01;2021-05-16;1566;223;0;183481;90806;0;27.9;13.8;0.0
01;2021-05-17;3676;2589;0;187157;93395;0;28.5;14.2;0.0
01;2021-05-18;4305;2222;0;191462;95617;0;29.1;14.6;0.0
01;2021-05-19;4464;2069;0;195926;97686;0;29.8;14.9;0.0
01;2021-05-20;4590;2206;0;200516;99892;0;30.5;15.2;0.0
01;2021-05-21;4503;2378;0;205019;102270;0;31.2;15.6;0.0
01;2021-05-22;3212;1030;0;208231;103300;0;31.7;15.7;0.0
01;2021-05-23;1018;139;0;209249;103439;0;31.9;15.7;0.0
01;2021-05-24;2527;472;0;211776;103911;0;32.2;15.8;0.0
01;2021-05-25;3520;2562;0;215296;106473;0;32.8;16.2;0.0
01;2021-05-26;3641;2383;0;218937;108856;0;33.3;16.6;0.0
01;2021-05-27;3971;2344;0;222908;111200;0;33.9;16.9;0.0
01;2021-05-28;3736;2849;0;226644;114049;0;34.5;17.4;0.0
01;2021-05-29;2832;1527;0;229476;115576;0;34.9;17.6;0.0
01;2021-05-30;720;279;0;230196;115855;0;35.0;17.6;0.0
01;2021-05-31;2930;2562;0;233126;118417;0;35.5;18.0;0.0
01;2021-06-01;3375;2777;0;236501;121194;0;36.0;18.4;0.0
01;2021-06-02;3563;2367;0;240064;123561;0;36.5;18.8;0.0
01;2021-06-03;4137;2625;0;244201;126186;0;37.2;19.2;0.0
01;2021-06-04;4852;3580;0;249053;129766;0;37.9;19.8;0.0
01;2021-06-05;3455;1688;0;252508;131454;0;38.4;20.0;0.0
01;2021-06-06;1125;202;0;253633;131656;0;38.6;20.0;0.0
01;2021-06-07;3999;3070;0;257632;134726;0;39.2;20.5;0.0
01;2021-06-08;4496;3061;0;262128;137787;0;39.9;21.0;0.0
01;2021-06-09;3718;2687;0;265846;140474;0;40.5;21.4;0.0
01;2021-06-10;3707;2487;0;269553;142961;0;41.0;21.8;0.0
01;2021-06-11;4061;3713;0;273614;146674;0;41.6;22.3;0.0
01;2021-06-12;2822;2152;0;276436;148826;0;42.1;22.7;0.0
01;2021-06-13;549;614;0;276985;149440;0;42.2;22.7;0.0
01;2021-06-14;2690;3369;0;279675;152809;0;42.6;23.3;0.0
01;2021-06-15;2759;3642;0;282434;156451;0;43.0;23.8;0.0
01;2021-06-16;2960;3619;0;285394;160070;0;43.4;24.4;0.0
01;2021-06-17;2722;3673;0;288116;163743;0;43.9;24.9;0.0
01;2021-06-18;3299;4649;0;291415;168392;0;44.4;25.6;0.0
01;2021-06-19;2190;2643;0;293605;171035;0;44.7;26.0;0.0
01;2021-06-20;533;825;0;294138;171860;0;44.8;26.2;0.0
01;2021-06-21;2055;4048;0;296193;175908;0;45.1;26.8;0.0
01;2021-06-22;1888;4427;0;298081;180335;0;45.4;27.5;0.0
01;2021-06-23;1959;3992;0;300040;184327;0;45.7;28.1;0.0
01;2021-06-24;1902;4021;0;301942;188348;0;46.0;28.7;0.0
01;2021-06-25;2264;5065;0;304206;193413;0;46.3;29.4;0.0
01;2021-06-26;1345;3038;0;305551;196451;0;46.5;29.9;0.0
01;2021-06-27;358;854;0;305909;197305;0;46.6;30.0;0.0
01;2021-06-28;1554;4536;0;307463;201841;0;46.8;30.7;0.0
01;2021-06-29;1670;4418;0;309133;206259;0;47.1;31.4;0.0
01;2021-06-30;1729;4701;0;310862;210960;0;47.3;32.1;0.0
01;2021-07-01;1974;4460;0;312836;215420;0;47.6;32.8;0.0
01;2021-07-02;2105;5216;0;314941;220636;0;47.9;33.6;0.0
01;2021-07-03;1157;3441;0;316098;224077;0;48.1;34.1;0.0
01;2021-07-04;357;891;0;316455;224968;0;48.2;34.2;0.0
01;2021-07-05;1942;4462;0;318397;229430;0;48.5;34.9;0.0
01;2021-07-06;1570;4778;0;319967;234208;0;48.7;35.7;0.0
01;2021-07-07;2153;4052;0;322120;238260;0;49.0;36.3;0.0
01;2021-07-08;1944;3998;0;324064;242258;0;49.3;36.9;0.0
01;2021-07-09;2299;5014;0;326363;247272;0;49.7;37.6;0.0
01;2021-07-10;1313;3513;0;327676;250785;0;49.9;38.2;0.0
01;2021-07-11;409;750;0;328085;251535;0;49.9;38.3;0.0
01;2021-07-12;1807;4783;0;329892;256318;0;50.2;39.0;0.0
01;2021-07-13;2517;5167;0;332409;261485;0;50.6;39.8;0.0
01;2021-07-14;683;750;0;333092;262235;0;50.7;39.9;0.0
01;2021-07-15;3391;5239;0;336483;267474;0;51.2;40.7;0.0
01;2021-07-16;4218;5754;0;340701;273228;0;51.9;41.6;0.0
01;2021-07-17;2426;3527;0;343127;276755;0;52.2;42.1;0.0
01;2021-07-18;609;1118;0;343736;277873;0;52.3;42.3;0.0
01;2021-07-19;3135;4788;0;346871;282661;0;52.8;43.0;0.0
01;2021-07-20;3777;4768;0;350648;287429;0;53.4;43.8;0.0
01;2021-07-21;4291;4586;0;354939;292015;0;54.0;44.4;0.0
01;2021-07-22;4555;4328;0;359494;296343;0;54.7;45.1;0.0
01;2021-07-23;4472;5197;0;363966;301540;0;55.4;45.9;0.0
01;2021-07-24;2657;3183;0;366623;304723;0;55.8;46.4;0.0
01;2021-07-25;457;531;0;367080;305254;0;55.9;46.5;0.0
01;2021-07-26;3873;4021;0;370953;309275;0;56.5;47.1;0.0
01;2021-07-27;4639;3530;0;375592;312805;0;57.2;47.6;0.0
01;2021-07-28;4584;3395;0;380176;316200;0;57.9;48.1;0.0
01;2021-07-29;5184;3065;0;385360;319265;0;58.7;48.6;0.0
01;2021-07-30;5096;4063;0;390456;323328;0;59.4;49.2;0.0
01;2021-07-31;3606;2123;0;394062;325451;0;60.0;49.5;0.0
01;2021-08-01;840;408;0;394902;325859;0;60.1;49.6;0.0
01;2021-08-02;3699;3029;1;398601;328888;1;60.7;50.1;0.0
01;2021-08-03;3760;2881;0;402361;331769;1;61.2;50.5;0.0
01;2021-08-04;3451;2258;0;405812;334027;1;61.8;50.8;0.0
01;2021-08-05;2941;2785;0;408753;336812;1;62.2;51.3;0.0
01;2021-08-06;3298;3588;0;412051;340400;1;62.7;51.8;0.0
01;2021-08-07;1990;1876;0;414041;342276;1;63.0;52.1;0.0
01;2021-08-08;519;327;0;414560;342603;1;63.1;52.2;0.0
01;2021-08-09;1776;3163;0;416336;345766;1;63.4;52.6;0.0
01;2021-08-10;2079;2997;0;418415;348763;1;63.7;53.1;0.0
01;2021-08-11;1986;3040;0;420401;351803;1;64.0;53.6;0.0
01;2021-08-12;1965;3316;0;422366;355119;1;64.3;54.1;0.0
01;2021-08-13;2150;3400;0;424516;358519;1;64.6;54.6;0.0
01;2021-08-14;1454;2211;0;425970;360730;1;64.8;54.9;0.0
01;2021-08-15;101;258;0;426071;360988;1;64.9;54.9;0.0
01;2021-08-16;1308;3516;0;427379;364504;1;65.1;55.5;0.0
01;2021-08-17;1642;3178;0;429021;367682;1;65.3;56.0;0.0
01;2021-08-18;1390;3240;0;430411;370922;1;65.5;56.5;0.0
01;2021-08-19;1377;2834;0;431788;373756;1;65.7;56.9;0.0
01;2021-08-20;1613;4263;0;433401;378019;1;66.0;57.5;0.0
01;2021-08-21;848;2610;0;434249;380629;1;66.1;57.9;0.0
01;2021-08-22;90;126;0;434339;380755;1;66.1;58.0;0.0
01;2021-08-23;1185;3785;0;435524;384540;1;66.3;58.5;0.0
01;2021-08-24;1375;3852;0;436899;388392;1;66.5;59.1;0.0
01;2021-08-25;1229;3720;0;438128;392112;1;66.7;59.7;0.0
01;2021-08-26;1671;3304;0;439799;395416;1;66.9;60.2;0.0
01;2021-08-27;1637;4352;0;441436;399768;1;67.2;60.9;0.0
01;2021-08-28;927;2724;0;442363;402492;1;67.3;61.3;0.0
01;2021-08-29;77;483;0;442440;402975;1;67.3;61.3;0.0
01;2021-08-30;1248;3499;24;443688;406474;25;67.5;61.9;0.0
01;2021-08-31;1212;2702;64;444900;409176;89;67.7;62.3;0.0
01;2021-09-01;1283;2283;203;446183;411459;292;67.9;62.6;0.0
01;2021-09-02;1064;1901;303;447247;413360;595;68.1;62.9;0.1
01;2021-09-03;1259;2718;251;448506;416078;846;68.3;63.3;0.1
01;2021-09-04;781;2178;87;449287;418256;933;68.4;63.7;0.1
01;2021-09-05;185;245;31;449472;418501;964;68.4;63.7;0.1
01;2021-09-06;702;1321;375;450174;419822;1339;68.5;63.9;0.2
01;2021-09-07;631;1265;257;450805;421087;1596;68.6;64.1;0.2
01;2021-09-08;886;1647;248;451691;422734;1844;68.8;64.3;0.3
01;2021-09-09;785;1221;206;452476;423955;2050;68.9;64.5;0.3
01;2021-09-10;1078;1784;358;453554;425739;2408;69.0;64.8;0.4
01;2021-09-11;696;1467;67;454250;427206;2475;69.1;65.0;0.4
01;2021-09-12;45;96;5;454295;427302;2480;69.2;65.0;0.4
01;2021-09-13;636;1176;352;454931;428478;2832;69.2;65.2;0.4
01;2021-09-14;632;1051;513;455563;429529;3345;69.3;65.4;0.5
01;2021-09-15;791;1537;459;456354;431066;3804;69.5;65.6;0.6
01;2021-09-16;576;987;482;456930;432053;4286;69.6;65.8;0.7
01;2021-09-17;744;1571;508;457674;433624;4794;69.7;66.0;0.7
01;2021-09-18;370;1217;56;458044;434841;4850;69.7;66.2;0.7
01;2021-09-19;49;100;16;458093;434941;4866;69.7;66.2;0.7
01;2021-09-20;388;718;503;458481;435659;5369;69.8;66.3;0.8
01;2021-09-21;421;808;694;458902;436467;6063;69.9;66.4;0.9
01;2021-09-22;397;1108;478;459299;437575;6541;69.9;66.6;1.0
01;2021-09-23;361;785;471;459660;438360;7012;70.0;66.7;1.1
01;2021-09-24;423;1078;410;460083;439438;7422;70.0;66.9;1.1
01;2021-09-25;291;971;84;460374;440409;7506;70.1;67.0;1.1
01;2021-09-26;21;115;3;460395;440524;7509;70.1;67.1;1.1
01;2021-09-27;203;603;200;460598;441127;7709;70.1;67.1;1.2
01;2021-09-28;329;1141;550;460927;442268;8259;70.2;67.3;1.3
01;2021-09-29;462;1337;454;461389;443605;8713;70.2;67.5;1.3
01;2021-09-30;383;811;446;461772;444416;9159;70.3;67.6;1.4
01;2021-10-01;621;1211;521;462393;445627;9680;70.4;67.8;1.5
01;2021-10-02;440;1241;180;462833;446868;9860;70.5;68.0;1.5
01;2021-10-03;28;61;13;462861;446929;9873;70.5;68.0;1.5
01;2021-10-04;248;569;378;463109;447498;10251;70.5;68.1;1.6
01;2021-10-05;273;547;551;463382;448045;10802;70.5;68.2;1.6
01;2021-10-06;409;804;500;463791;448849;11302;70.6;68.3;1.7
01;2021-10-07;239;517;507;464030;449366;11809;70.6;68.4;1.8
01;2021-10-08;412;785;587;464442;450151;12396;70.7;68.5;1.9
01;2021-10-09;346;677;269;464788;450828;12665;70.7;68.6;1.9
01;2021-10-10;16;30;4;464804;450858;12669;70.8;68.6;1.9
01;2021-10-11;216;480;541;465020;451338;13210;70.8;68.7;2.0
01;2021-10-12;218;387;543;465238;451725;13753;70.8;68.8;2.1
01;2021-10-13;392;592;818;465630;452317;14571;70.9;68.9;2.2
01;2021-10-14;204;575;510;465834;452892;15081;70.9;68.9;2.3
01;2021-10-15;406;566;764;466240;453458;15845;71.0;69.0;2.4
01;2021-10-16;304;448;317;466544;453906;16162;71.0;69.1;2.5
01;2021-10-17;13;29;1;466557;453935;16163;71.0;69.1;2.5
01;2021-10-18;171;267;663;466728;454202;16826;71.0;69.1;2.6
01;2021-10-19;222;348;651;466950;454550;17477;71.1;69.2;2.7
01;2021-10-20;364;546;932;467314;455096;18409;71.1;69.3;2.8
01;2021-10-21;191;428;622;467505;455524;19031;71.2;69.3;2.9
01;2021-10-22;313;612;769;467818;456136;19800;71.2;69.4;3.0
01;2021-10-23;197;522;372;468015;456658;20172;71.2;69.5;3.1
01;2021-10-24;7;16;8;468022;456674;20180;71.2;69.5;3.1
01;2021-10-25;244;309;783;468266;456983;20963;71.3;69.6;3.2
01;2021-10-26;156;231;646;468422;457214;21609;71.3;69.6;3.3
01;2021-10-27;329;463;906;468751;457677;22515;71.4;69.7;3.4
01;2021-10-28;164;206;600;468915;457883;23115;71.4;69.7;3.5
01;2021-10-29;232;366;899;469147;458249;24014;71.4;69.8;3.7
01;2021-10-30;171;377;471;469318;458626;24485;71.4;69.8;3.7
01;2021-10-31;5;19;12;469323;458645;24497;71.4;69.8;3.7
01;2021-11-01;36;27;8;469359;458672;24505;71.4;69.8;3.7
01;2021-11-02;127;232;636;469486;458904;25141;71.5;69.9;3.8
01;2021-11-03;297;454;1307;469783;459358;26448;71.5;69.9;4.0
01;2021-11-04;145;201;816;469928;459559;27264;71.5;70.0;4.2
01;2021-11-05;240;354;1126;470168;459913;28390;71.6;70.0;4.3
01;2021-11-06;174;330;684;470342;460243;29074;71.6;70.1;4.4
01;2021-11-07;5;17;8;470347;460260;29082;71.6;70.1;4.4
01;2021-11-08;173;252;1384;470520;460512;30466;71.6;70.1;4.6
01;2021-11-09;166;254;1299;470686;460766;31765;71.6;70.1;4.8
01;2021-11-10;301;414;1963;470987;461180;33728;71.7;70.2;5.1
01;2021-11-11;23;26;49;471010;461206;33777;71.7;70.2;5.1
01;2021-11-12;196;297;1527;471206;461503;35304;71.7;70.2;5.4
01;2021-11-13;223;237;1117;471429;461740;36421;71.8;70.3;5.5
01;2021-11-14;12;15;14;471441;461755;36435;71.8;70.3;5.5
01;2021-11-15;143;195;1672;471584;461950;38107;71.8;70.3;5.8
01;2021-11-16;153;224;1738;471737;462174;39845;71.8;70.4;6.1
01;2021-11-17;286;417;2387;472023;462591;42232;71.9;70.4;6.4
01;2021-11-18;141;196;1719;472164;462787;43951;71.9;70.4;6.7
01;2021-11-19;249;349;2266;472413;463136;46217;71.9;70.5;7.0
01;2021-11-20;276;239;1303;472689;463375;47520;72.0;70.5;7.2
01;2021-11-21;6;24;13;472695;463399;47533;72.0;70.5;7.2
01;2021-11-22;158;180;2141;472853;463579;49674;72.0;70.6;7.6
01;2021-11-23;189;160;2261;473042;463739;51935;72.0;70.6;7.9
01;2021-11-24;370;363;2824;473412;464102;54759;72.1;70.6;8.3
01;2021-11-25;169;161;2331;473581;464263;57090;72.1;70.7;8.7
01;2021-11-26;285;262;3641;473866;464525;60731;72.1;70.7;9.2
01;2021-11-27;304;271;2278;474170;464796;63009;72.2;70.8;9.6
01;2021-11-28;12;7;502;474182;464803;63511;72.2;70.8;9.7
01;2021-11-29;191;220;3991;474373;465023;67502;72.2;70.8;10.3
01;2021-11-30;149;186;3872;474522;465209;71374;72.2;70.8;10.9
01;2021-12-01;140;253;3475;474662;465462;74849;72.3;70.9;11.4
01;2021-12-02;144;148;4422;474806;465610;79271;72.3;70.9;12.1
01;2021-12-03;193;263;5657;474999;465873;84928;72.3;70.9;12.9
01;2021-12-04;145;257;3020;475144;466130;87948;72.3;71.0;13.4
01;2021-12-05;23;16;1048;475167;466146;88996;72.3;71.0;13.5
01;2021-12-06;166;180;5198;475333;466326;94194;72.4;71.0;14.3
01;2021-12-07;200;200;6739;475533;466526;100933;72.4;71.0;15.4
01;2021-12-08;159;316;5322;475692;466842;106255;72.4;71.1;16.2
01;2021-12-09;152;184;6155;475844;467026;112410;72.4;71.1;17.1
01;2021-12-10;233;310;7125;476077;467336;119535;72.5;71.1;18.2
01;2021-12-11;140;256;3761;476217;467592;123296;72.5;71.2;18.8
01;2021-12-12;23;26;1060;476240;467618;124356;72.5;71.2;18.9
01;2021-12-13;163;227;7109;476403;467845;131465;72.5;71.2;20.0
01;2021-12-14;229;275;8719;476632;468120;140184;72.6;71.3;21.3
01;2021-12-15;202;347;7693;476834;468467;147877;72.6;71.3;22.5
01;2021-12-16;199;256;8312;477033;468723;156189;72.6;71.3;23.8
01;2021-12-17;228;384;8689;477261;469107;164878;72.6;71.4;25.1
01;2021-12-18;217;326;4746;477478;469433;169624;72.7;71.5;25.8
01;2021-12-19;41;66;1699;477519;469499;171323;72.7;71.5;26.1
01;2021-12-20;269;319;6879;477788;469818;178202;72.7;71.5;27.1
01;2021-12-21;323;259;7130;478111;470077;185332;72.8;71.6;28.2
01;2021-12-22;299;277;5884;478410;470354;191216;72.8;71.6;29.1
01;2021-12-23;262;217;4456;478672;470571;195672;72.9;71.6;29.8
01;2021-12-24;66;78;1004;478738;470649;196676;72.9;71.6;29.9
01;2021-12-25;0;13;46;478738;470662;196722;72.9;71.6;29.9
01;2021-12-26;25;16;533;478763;470678;197255;72.9;71.6;30.0
01;2021-12-27;195;253;4299;478958;470931;201554;72.9;71.7;30.7
01;2021-12-28;274;296;5480;479232;471227;207034;72.9;71.7;31.5
01;2021-12-29;223;167;5144;479455;471394;212178;73.0;71.8;32.3
01;2021-12-30;235;221;4899;479690;471615;217077;73.0;71.8;33.0
01;2021-12-31;107;104;1353;479797;471719;218430;73.0;71.8;33.2
01;2022-01-01;1;13;49;479798;471732;218479;73.0;71.8;33.3
01;2022-01-02;21;28;726;479819;471760;219205;73.0;71.8;33.4
01;2022-01-03;269;317;5417;480088;472077;224622;73.1;71.9;34.2
01;2022-01-04;284;320;6811;480372;472397;231433;73.1;71.9;35.2
01;2022-01-05;647;360;5555;481019;472757;236988;73.2;72.0;36.1
01;2022-01-06;315;318;6800;481334;473075;243788;73.3;72.0;37.1
01;2022-01-07;369;360;6958;481703;473435;250746;73.3;72.1;38.2
01;2022-01-08;412;238;3794;482115;473673;254540;73.4;72.1;38.7
01;2022-01-09;195;108;1811;482310;473781;256351;73.4;72.1;39.0
01;2022-01-10;271;274;5092;482581;474055;261443;73.5;72.2;39.8
01;2022-01-11;266;320;5649;482847;474375;267092;73.5;72.2;40.7
01;2022-01-12;628;415;4382;483475;474790;271474;73.6;72.3;41.3
01;2022-01-13;228;319;4980;483703;475109;276454;73.6;72.3;42.1
01;2022-01-14;318;331;5436;484021;475440;281890;73.7;72.4;42.9
01;2022-01-15;357;226;3807;484378;475666;285697;73.7;72.4;43.5
